x,y,z
-6.778,4.170,-2.000
-6.778,4.170,-2.000
-6.778,4.170,-2.000
-6.774,4.152,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.191,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.774,4.148,-2.000
-6.774,4.148,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.195,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.190,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.189,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
-6.801,4.190,-2.000
